timestamp,open,high,low,close,volume,value,trade_cnt,active_buy_volume,active_buy_value
2025-02-12 11:51:00,95455.90,95456.00,95429.10,95429.10,16.688,1592782.99990,684,6.644,634114.40690
2025-02-12 11:52:00,95429.10,95429.20,95360.00,95361.30,63.099,6019267.93460,1915,20.085,1915934.29010
2025-02-12 11:53:00,95361.30,95367.10,95335.00,95366.90,72.671,6929474.35360,1491,37.772,3601796.72650
2025-02-12 11:54:00,95366.90,95421.40,95366.90,95421.30,43.678,4166833.47290,1258,35.331,3370558.87600
2025-02-12 11:55:00,95421.40,95454.20,95421.30,95454.10,26.408,2520176.75070,847,23.275,2221183.19880
2025-02-12 11:56:00,95454.20,95454.20,95396.00,95396.00,27.529,2626956.90050,809,4.155,396517.16220
2025-02-12 11:57:00,95396.10,95428.90,95396.00,95414.40,30.031,2865158.08970,834,23.016,2195838.11090
2025-02-12 11:58:00,95414.40,95420.00,95337.70,95343.50,42.758,4077725.59230,1371,17.478,1667036.51400
2025-02-12 11:59:00,95343.50,95343.60,95232.90,95251.40,154.379,14708879.45200,3715,44.188,4209650.25470
2025-02-12 12:00:00,95251.40,95341.90,95213.20,95339.50,162.978,15525946.61740,3706,96.523,9196196.97480
2025-02-12 12:01:00,95339.50,95415.30,95334.40,95398.30,104.324,9951433.03090,2357,77.638,7405579.09080
2025-02-12 12:02:00,95398.40,95403.90,95325.90,95363.30,42.481,4051745.97850,1779,26.824,2558514.46670
2025-02-12 12:03:00,95363.30,95411.40,95325.90,95398.10,120.749,11516717.74850,2641,86.284,8229895.78990
2025-02-12 12:04:00,95398.10,95412.40,95368.30,95412.40,32.586,3108103.92120,1265,24.105,2299197.78340
2025-02-12 12:05:00,95412.40,95484.70,95412.30,95437.90,67.136,6408318.18050,2020,51.186,4885601.02020
2025-02-12 12:06:00,95437.80,95437.90,95346.20,95346.20,36.975,3526948.40180,1226,12.867,1227430.37180
2025-02-12 12:07:00,95346.20,95346.30,95305.70,95323.20,33.517,3195089.19180,1202,17.887,1705145.73260
2025-02-12 12:08:00,95323.10,95383.60,95323.10,95383.60,37.530,3578635.28480,1166,31.590,3012303.44660
2025-02-12 12:09:00,95384.40,95455.00,95384.40,95442.10,47.114,4496345.77030,1345,32.779,3128328.67620
2025-02-12 12:10:00,95442.10,95442.10,95406.10,95420.40,27.172,2592851.12400,937,20.017,1910029.94770
2025-02-12 12:11:00,95420.50,95445.70,95387.60,95442.00,41.805,3988867.59660,1323,15.742,1502123.64980
2025-02-12 12:12:00,95442.10,95451.20,95415.60,95449.90,18.755,1789969.83270,972,9.798,935092.11230
2025-02-12 12:13:00,95450.00,95455.00,95425.00,95425.10,12.702,1212383.90000,711,4.227,403455.12360
2025-02-12 12:14:00,95425.00,95494.50,95425.00,95494.50,38.040,3631383.82550,1132,26.191,2500058.56260
2025-02-12 12:15:00,95494.50,95547.10,95452.60,95531.80,101.365,9681169.64510,2909,39.622,3784730.58250
2025-02-12 12:16:00,95531.80,95544.70,95524.80,95541.60,25.679,2453282.41950,827,15.578,1488265.53340
2025-02-12 12:17:00,95541.50,95569.90,95425.00,95425.00,59.880,5718557.45680,1930,22.107,2111222.10170
2025-02-12 12:18:00,95425.00,95425.00,95349.10,95403.90,53.832,5134557.67310,1714,29.056,2771283.80120
2025-02-12 12:19:00,95403.90,95403.90,95353.10,95356.40,33.106,3157520.32230,1404,14.453,1378366.03480
2025-02-12 12:20:00,95356.50,95381.40,95345.50,95345.50,34.480,3287914.06070,1186,15.340,1462801.24360
2025-02-12 12:21:00,95345.60,95419.90,95345.60,95401.80,48.970,4671267.77320,1403,41.384,3947492.47430
2025-02-12 12:22:00,95401.90,95401.90,95359.10,95379.70,25.916,2471901.69060,784,11.201,1068375.69540
2025-02-12 12:23:00,95379.80,95408.40,95338.50,95383.60,22.861,2180225.52380,1363,10.362,988220.53600
2025-02-12 12:24:00,95383.60,95383.60,95340.40,95360.40,34.388,3279164.41330,939,11.105,1058901.11160
2025-02-12 12:25:00,95360.50,95375.00,95303.60,95317.60,30.690,2926181.16350,1147,8.709,830331.43090
2025-02-12 12:26:00,95317.60,95333.10,95304.00,95326.30,26.465,2522668.18890,965,10.717,1021541.15150
2025-02-12 12:27:00,95326.30,95352.90,95319.90,95352.80,42.594,4060517.85340,809,15.795,1505746.87970
2025-02-12 12:28:00,95352.90,95352.90,95262.40,95272.20,199.361,18995563.92560,2546,17.754,1691514.96730
2025-02-12 12:29:00,95272.30,95341.80,95259.60,95341.80,62.207,5927992.26090,1522,40.702,3878803.71320
2025-02-12 12:30:00,95341.80,95375.60,95279.80,95279.80,67.416,6427614.72760,1655,15.565,1483587.60720
2025-02-12 12:31:00,95279.90,95333.30,95279.80,95312.60,66.545,6342207.27370,1548,53.000,5051276.98230
2025-02-12 12:32:00,95312.60,95335.90,95299.60,95302.70,99.535,9487233.30320,1815,52.431,4997353.24570
2025-02-12 12:33:00,95302.60,95302.70,95258.00,95263.40,37.853,3606382.24670,1170,12.345,1176118.99830
2025-02-12 12:34:00,95263.40,95285.00,95251.90,95272.50,43.864,4178847.42490,1231,10.830,1031785.00960
2025-02-12 12:35:00,95272.50,95291.40,95272.40,95283.60,35.870,3417856.81250,833,11.792,1123558.18990
2025-02-12 12:36:00,95283.70,95318.10,95282.20,95283.70,36.468,3475403.35780,1038,11.444,1090616.90290
2025-02-12 12:37:00,95283.60,95289.20,95246.50,95265.40,90.878,8657542.75670,1877,42.892,4086051.77980
2025-02-12 12:38:00,95265.40,95318.00,95263.00,95286.10,60.262,5742348.27040,1680,31.105,2963891.40650
2025-02-12 12:39:00,95286.20,95303.90,95286.10,95303.80,34.646,3301563.60980,1068,21.096,2010288.60430
2025-02-12 12:40:00,95303.80,95360.40,95303.80,95359.00,38.512,3671357.68490,1308,22.108,2107572.86470
2025-02-12 12:41:00,95358.90,95408.70,95346.70,95404.10,56.356,5375591.49510,1684,42.359,4040494.93550
2025-02-12 12:42:00,95404.10,95407.70,95352.60,95352.70,22.380,2134775.25520,975,5.960,568538.76240
2025-02-12 12:43:00,95352.70,95367.90,95339.60,95360.80,27.728,2643938.68470,1115,7.783,742131.85990
2025-02-12 12:44:00,95360.90,95400.00,95342.70,95379.90,41.424,3950409.99200,1074,16.489,1572382.50920
2025-02-12 12:45:00,95380.00,95455.00,95379.90,95451.10,29.762,2839954.21830,1275,26.113,2491788.85300
2025-02-12 12:46:00,95451.10,95558.50,95422.10,95543.00,84.190,8040052.01940,2536,66.280,6330242.65390
2025-02-12 12:47:00,95542.90,95547.30,95509.80,95523.00,133.608,12763535.36010,2536,95.008,9076196.50540
2025-02-12 12:48:00,95523.10,95565.50,95508.90,95553.50,123.729,11821515.00170,2012,100.091,9563115.47560
2025-02-12 12:49:00,95553.50,95553.50,95458.20,95504.50,118.829,11348046.02410,2545,27.125,2590477.95080
2025-02-12 12:50:00,95504.50,95550.00,95504.40,95528.30,28.272,2701028.63590,997,14.212,1357758.99750
2025-02-12 12:51:00,95528.30,95528.30,95468.00,95480.10,50.870,4857895.86650,1232,20.263,1934865.93210
2025-02-12 12:52:00,95480.20,95498.30,95480.20,95487.90,18.950,1809558.53370,585,10.370,990204.80420
2025-02-12 12:53:00,95488.00,95504.00,95400.00,95457.00,204.881,19555246.06270,3080,156.115,14900173.74340
2025-02-12 12:54:00,95457.00,95467.50,95426.60,95467.40,23.929,2283772.01220,864,12.658,1208015.71060
2025-02-12 12:55:00,95467.50,95506.00,95462.00,95498.50,34.663,3309826.78820,1065,17.352,1656799.53460
2025-02-12 12:56:00,95498.40,95500.00,95461.60,95462.50,24.461,2335464.49240,740,17.819,1701272.45900
2025-02-12 12:57:00,95462.40,95486.20,95453.00,95486.10,20.442,1951527.09330,804,17.005,1623405.26090
2025-02-12 12:58:00,95486.20,95512.30,95469.20,95493.20,121.849,11635530.78940,1556,45.899,4382666.19410
2025-02-12 12:59:00,95493.20,95518.90,95486.60,95518.90,14.607,1394948.01360,619,12.666,1209577.05640
2025-02-12 13:00:00,95518.90,95545.80,95475.60,95475.70,29.021,2771975.82060,1320,15.891,1517886.79530
2025-02-12 13:01:00,95475.60,95539.20,95456.00,95539.20,26.315,2512687.61910,1100,16.201,1547000.20980
2025-02-12 13:02:00,95539.10,95580.10,95534.10,95580.10,49.762,4754979.94280,1471,31.319,2992723.96120
2025-02-12 13:03:00,95580.00,95580.00,95558.50,95564.00,41.316,3948395.70990,875,19.384,1852469.43950
2025-02-12 13:04:00,95564.00,95584.60,95520.00,95584.60,43.445,4151599.03110,1330,15.038,1437088.80150
2025-02-12 13:05:00,95584.60,95635.90,95584.50,95608.60,81.171,7760572.56550,2102,47.914,4580939.36360
2025-02-12 13:06:00,95608.60,95608.60,95530.20,95549.90,28.092,2684628.28780,1488,14.439,1379852.74860
2025-02-12 13:07:00,95549.90,95557.30,95500.00,95543.50,31.515,3010507.21350,1318,23.807,2274182.36230
2025-02-12 13:08:00,95543.40,95604.40,95534.40,95571.60,31.433,3004392.75470,1219,15.324,1464597.96970
2025-02-12 13:09:00,95571.60,95605.20,95569.40,95605.20,9.118,871495.68560,557,6.406,612295.18060
2025-02-12 13:10:00,95605.10,95776.00,95605.10,95686.70,375.379,35926761.39110,5639,313.772,30029959.97750
2025-02-12 13:11:00,95686.60,95715.40,95667.50,95697.60,85.702,8200755.02500,1839,58.418,5589826.02250
2025-02-12 13:12:00,95697.60,95700.00,95682.80,95684.20,40.300,3856269.18710,939,19.254,1842341.00630
2025-02-12 13:13:00,95684.20,95728.80,95684.10,95710.20,36.028,3448209.54240,1241,24.095,2306074.66270
2025-02-12 13:14:00,95710.20,95748.00,95710.20,95725.30,35.635,3411470.89450,1008,14.069,1346816.85870
2025-02-12 13:15:00,95725.30,95725.30,95670.80,95680.50,39.255,3756460.23250,1430,20.033,1917016.60900
2025-02-12 13:16:00,95680.00,95680.10,95649.00,95649.10,29.891,2859383.60860,928,9.400,899171.12160
2025-02-12 13:17:00,95649.10,95688.00,95619.90,95674.80,43.366,4148086.07280,1292,25.147,2405352.90050
2025-02-12 13:18:00,95674.70,95765.40,95661.80,95760.40,44.556,4264730.63690,1560,31.380,3003689.48060
2025-02-12 13:19:00,95760.30,95805.40,95749.80,95800.00,138.145,13232791.76690,2852,96.786,9270858.78140
2025-02-12 13:20:00,95800.10,95800.10,95747.90,95799.90,64.945,6219958.74690,1242,27.074,2592960.96820
2025-02-12 13:21:00,95800.00,95850.00,95763.90,95850.00,102.969,9864171.52190,2233,68.115,6525755.36520
2025-02-12 13:22:00,95849.90,95872.00,95800.00,95871.90,104.600,10024183.01040,2023,68.787,6592110.07450
2025-02-12 13:23:00,95872.00,95888.00,95847.80,95884.40,241.122,23116842.31070,3244,171.776,16468166.23380
2025-02-12 13:24:00,95884.40,95891.90,95788.10,95796.80,136.311,13066882.93800,2015,44.609,4276669.41440
2025-02-12 13:25:00,95796.90,95866.00,95778.00,95852.70,45.675,4376899.22280,1449,30.515,2924141.73260
2025-02-12 13:26:00,95852.80,95880.00,95803.10,95803.10,33.464,3207616.06730,1131,14.063,1348028.94350
2025-02-12 13:27:00,95803.10,95866.50,95800.00,95862.00,41.002,3929194.36010,1024,28.275,2709399.26360
2025-02-12 13:28:00,95862.10,95888.00,95853.60,95858.00,48.097,4610953.34570,1061,14.348,1375517.73340
2025-02-12 13:29:00,95858.00,95877.10,95853.60,95854.00,47.608,4563839.34900,1017,22.481,2155023.48730
2025-02-12 13:30:00,95854.10,95862.50,95818.90,95848.00,34.605,3316525.21050,1343,16.274,1559693.29780
2025-02-12 13:31:00,95847.90,95848.00,95800.20,95806.80,67.239,6443197.08700,1691,15.532,1488438.47320
2025-02-12 13:32:00,95806.80,95848.60,95806.80,95837.90,35.674,3418580.16100,1190,14.642,1403088.44370
2025-02-12 13:33:00,95838.00,95838.00,95777.30,95777.30,42.179,4041016.06150,1264,14.819,1419913.60050
2025-02-12 13:34:00,95777.30,95800.10,95777.30,95793.10,21.303,2040643.56950,717,7.833,750334.35700
2025-02-12 13:35:00,95793.10,95822.40,95789.30,95819.60,25.242,2418221.20490,646,12.505,1198010.39110
2025-02-12 13:36:00,95819.60,95877.00,95813.60,95834.90,51.560,4941433.95400,1607,35.692,3420571.45100
2025-02-12 13:37:00,95834.20,95834.20,95762.90,95769.90,33.579,3216401.24920,1178,4.988,477740.23800
2025-02-12 13:38:00,95770.00,95770.00,95691.00,95728.70,65.739,6292690.10030,1991,7.484,716327.18970
2025-02-12 13:39:00,95728.70,95742.10,95716.70,95728.80,30.628,2932017.22130,1119,14.829,1419574.25280
2025-02-12 13:40:00,95728.80,95738.00,95728.80,95733.90,22.567,2160436.26150,565,4.715,451379.61530
2025-02-12 13:41:00,95733.90,95759.50,95733.90,95738.40,17.024,1630021.10640,881,11.759,1125908.13350
2025-02-12 13:42:00,95738.40,95757.50,95738.40,95739.10,11.094,1062237.69770,484,6.899,660566.49060
2025-02-12 13:43:00,95739.10,95748.00,95728.90,95728.90,15.672,1500450.56490,510,3.138,300437.42330
2025-02-12 13:44:00,95729.00,95729.00,95715.10,95725.20,26.766,2562085.51970,749,8.875,849529.87640
2025-02-12 13:45:00,95725.20,95754.60,95725.20,95754.60,18.289,1750918.37290,574,11.497,1100678.86080
2025-02-12 13:46:00,95754.50,95777.00,95754.50,95776.90,77.490,7421054.73700,861,63.501,6081245.81460
2025-02-12 13:47:00,95777.00,95777.00,95757.50,95757.50,24.928,2387212.17500,654,3.334,319278.46670
2025-02-12 13:48:00,95757.50,95760.00,95754.50,95754.60,15.474,1481761.00690,520,4.971,476013.88780
2025-02-12 13:49:00,95754.50,95775.50,95715.50,95775.50,66.168,6335157.23770,1276,50.114,4798148.87890
2025-02-12 13:50:00,95775.50,95800.00,95775.50,95799.90,36.154,3463123.77390,762,29.518,2827459.05500
2025-02-12 13:51:00,95800.00,95843.30,95799.90,95815.60,81.100,7771246.45590,1123,59.688,5719339.05950
2025-02-12 13:52:00,95815.60,95815.60,95783.60,95783.70,35.846,3433854.13960,722,24.394,2336778.53550
2025-02-12 13:53:00,95783.60,95795.40,95774.80,95785.90,28.326,2713180.96860,707,22.092,2116070.91770
2025-02-12 13:54:00,95785.90,95793.40,95764.90,95793.40,17.475,1673772.45270,662,12.099,1158896.99170
2025-02-12 13:55:00,95793.30,95844.90,95793.30,95837.30,57.763,5535281.05330,1958,35.835,3434129.99230
2025-02-12 13:56:00,95837.40,95837.40,95811.80,95811.80,23.387,2241120.42290,712,8.008,767386.03010
2025-02-12 13:57:00,95811.70,95839.30,95803.90,95836.50,39.348,3770388.71520,873,20.918,2004430.00370
2025-02-12 13:58:00,95836.50,95865.60,95836.40,95843.70,43.753,4193607.61090,1278,34.066,3265091.12770
2025-02-12 13:59:00,95843.80,95850.70,95818.80,95850.70,20.787,1992092.09890,698,13.314,1275944.07770
2025-02-12 14:00:00,95850.60,95895.50,95828.70,95828.80,86.164,8260685.35160,2085,54.868,5260784.39890
2025-02-12 14:01:00,95828.70,95833.30,95803.60,95830.00,35.630,3413979.89170,1153,11.542,1105943.51820
2025-02-12 14:02:00,95829.90,95832.20,95805.40,95813.50,14.805,1418572.63850,824,4.820,461843.92550
2025-02-12 14:03:00,95813.50,95850.00,95813.50,95813.60,48.557,4653436.72500,1061,31.825,3049829.35600
2025-02-12 14:04:00,95813.50,95813.60,95780.00,95780.00,51.191,4904119.12520,1098,20.918,2003870.81120
2025-02-12 14:05:00,95780.10,95800.00,95762.80,95800.00,33.594,3217580.89630,946,16.517,1582006.23050
2025-02-12 14:06:00,95800.00,95805.50,95790.80,95793.30,25.634,2455696.08990,719,18.185,1742096.28940
2025-02-12 14:07:00,95793.40,95800.40,95751.80,95751.90,29.860,2860109.22460,753,3.963,379622.26060
2025-02-12 14:08:00,95751.80,95757.40,95729.60,95744.40,72.892,6979108.75590,1245,32.434,3105390.48090
2025-02-12 14:09:00,95744.30,95744.30,95732.20,95744.20,16.515,1581151.09500,467,5.984,572904.22100
2025-02-12 14:10:00,95744.30,95744.30,95709.00,95709.00,23.316,2231930.34610,766,3.476,332761.76710
2025-02-12 14:11:00,95709.00,95795.70,95709.00,95784.40,95.798,9173301.07910,1460,67.412,6454942.56680
2025-02-12 14:12:00,95784.40,95784.80,95784.40,95784.70,18.025,1726519.98890,233,16.067,1538973.65880
2025-02-12 14:13:00,95784.70,95852.60,95784.70,95848.00,96.824,9275893.88830,1370,79.878,7651835.01400
2025-02-12 14:14:00,95847.90,95879.80,95833.50,95879.00,29.291,2807598.66220,858,19.611,1879792.01130
2025-02-12 14:15:00,95879.10,95888.90,95859.10,95860.00,57.049,5469733.09830,1106,34.740,3330791.73370
2025-02-12 14:16:00,95859.40,95880.00,95848.60,95879.80,17.190,1647992.37920,776,10.369,994067.57050
2025-02-12 14:17:00,95879.90,95911.00,95870.10,95883.40,101.187,9703405.63790,1694,79.484,7622199.32970
2025-02-12 14:18:00,95883.50,95909.80,95883.40,95890.70,43.988,4218431.00630,1000,23.067,2212147.78040
2025-02-12 14:19:00,95890.60,95890.60,95835.00,95835.00,44.804,4294492.12730,1101,33.308,3192479.70750
2025-02-12 14:20:00,95835.00,95877.90,95800.10,95800.20,36.029,3453193.99740,1104,18.051,1730219.69230
2025-02-12 14:21:00,95800.20,95800.20,95760.70,95760.70,41.368,3962270.52770,821,11.083,1061481.70080
2025-02-12 14:22:00,95760.50,95816.70,95744.80,95816.60,52.019,4981869.37040,1066,34.454,3299908.43770
2025-02-12 14:23:00,95816.60,95893.70,95810.00,95863.00,144.841,13884213.02990,2337,128.817,12348142.97430
2025-02-12 14:24:00,95863.00,95863.10,95808.10,95808.20,17.645,1691008.15010,603,2.754,263963.94360
2025-02-12 14:25:00,95808.20,95808.20,95762.80,95762.80,63.761,6107358.32070,881,12.527,1200055.85120
2025-02-12 14:26:00,95761.80,95775.40,95745.00,95764.20,38.007,3639492.37710,893,19.684,1884984.66920
2025-02-12 14:27:00,95764.20,95775.40,95747.00,95757.40,17.639,1689173.50390,644,5.776,553134.93180
2025-02-12 14:28:00,95757.50,95769.80,95741.10,95744.70,12.874,1232754.84130,701,4.463,427354.23590
2025-02-12 14:29:00,95744.60,95748.00,95744.60,95747.90,9.130,874163.19050,227,4.585,438992.97470
2025-02-12 14:30:00,95748.00,95748.00,95702.60,95717.50,46.204,4423046.20390,1199,14.681,1405366.00490
2025-02-12 14:31:00,95717.50,95747.90,95700.00,95742.50,86.329,8262809.96370,1326,32.279,3089379.74120
2025-02-12 14:32:00,95742.50,95747.90,95708.30,95715.30,38.257,3661976.21110,817,5.690,544670.97130
2025-02-12 14:33:00,95715.30,95715.40,95635.20,95656.10,128.717,12314483.12530,2162,24.348,2329486.07430
2025-02-12 14:34:00,95656.10,95679.40,95648.30,95666.30,36.215,3464323.30130,857,10.184,974187.33060
2025-02-12 14:35:00,95666.30,95714.90,95657.30,95708.60,41.825,4002135.01920,1038,29.211,2795148.60380
2025-02-12 14:36:00,95708.60,95716.50,95692.00,95710.70,25.923,2480845.04950,720,8.482,811727.19110
2025-02-12 14:37:00,95710.60,95770.80,95710.60,95754.10,21.544,2062845.46990,1037,14.599,1397802.91570
2025-02-12 14:38:00,95754.10,95783.00,95754.00,95757.60,18.811,1801461.29870,698,12.544,1201284.67740
2025-02-12 14:39:00,95757.50,95782.00,95750.80,95772.00,19.920,1907623.20340,692,7.239,693263.85250
2025-02-12 14:40:00,95772.00,95772.10,95744.60,95744.70,17.951,1718913.97100,471,10.360,992029.17840
2025-02-12 14:41:00,95744.60,95777.80,95736.60,95768.40,18.494,1770880.13600,679,7.737,740872.56440
2025-02-12 14:42:00,95768.40,95785.00,95768.40,95775.70,14.100,1350512.72440,538,5.454,522385.95720
2025-02-12 14:43:00,95775.70,95795.00,95775.60,95794.90,15.046,1441241.08240,448,6.629,634974.81870
2025-02-12 14:44:00,95795.00,95843.70,95790.00,95843.70,31.085,2978253.41690,887,21.933,2101502.11140
2025-02-12 14:45:00,95843.70,95859.20,95805.80,95805.90,45.492,4359884.88940,1152,10.899,1044653.59310
2025-02-12 14:46:00,95805.80,95805.90,95775.00,95779.30,14.465,1385565.65980,756,5.043,483055.34970
2025-02-12 14:47:00,95779.20,95779.30,95757.50,95757.60,16.496,1579854.02710,511,2.972,284637.82160
2025-02-12 14:48:00,95757.60,95769.10,95712.40,95769.10,34.566,3309402.19550,1241,8.979,859606.79630
2025-02-12 14:49:00,95769.10,95791.60,95769.10,95769.20,8.864,848990.25900,568,3.097,296628.83690
2025-02-12 14:50:00,95769.20,95792.70,95763.10,95792.60,21.331,2043126.74430,788,17.738,1698995.55520
2025-02-12 14:51:00,95792.60,95818.80,95781.00,95812.50,18.081,1732251.39730,713,14.383,1377955.61830
2025-02-12 14:52:00,95812.40,95835.60,95800.10,95824.40,51.304,4916110.99000,1189,37.590,3602031.33320
2025-02-12 14:53:00,95824.50,95830.40,95810.60,95810.60,6.506,623394.63620,450,3.314,317539.88130
2025-02-12 14:54:00,95810.60,95810.60,95778.40,95778.40,10.680,1023099.06590,601,4.414,422838.98060
2025-02-12 14:55:00,95778.40,95783.40,95778.40,95778.60,21.473,2056653.66500,377,13.337,1277398.26040
2025-02-12 14:56:00,95778.50,95778.60,95704.90,95706.50,34.711,3323522.71150,1015,9.398,900024.50960
2025-02-12 14:57:00,95706.50,95774.00,95706.50,95774.00,26.740,2560214.94150,931,17.727,1697248.15470
2025-02-12 14:58:00,95773.90,95796.00,95761.60,95795.90,9.484,908283.93300,609,6.017,576243.42800
2025-02-12 14:59:00,95796.00,95796.00,95766.70,95777.70,54.399,5210171.27990,957,5.755,551162.78060
2025-02-12 15:00:00,95777.70,95793.90,95754.10,95793.90,34.662,3319606.30540,1004,17.711,1696213.47530
2025-02-12 15:01:00,95793.80,95868.60,95787.00,95828.70,45.171,4329202.16930,1527,24.078,2307675.43040
2025-02-12 15:02:00,95828.60,95853.20,95798.80,95840.50,55.611,5329322.84660,1932,38.638,3702966.95590
2025-02-12 15:03:00,95840.50,95866.60,95839.60,95858.80,30.898,2961670.95730,1008,17.422,1669926.00630
2025-02-12 15:04:00,95858.70,95865.40,95833.40,95833.90,17.595,1686422.93940,712,5.395,517113.11240
2025-02-12 15:05:00,95834.00,95846.80,95796.00,95846.70,34.510,3306770.18440,1138,16.793,1609102.94990
2025-02-12 15:06:00,95846.70,95879.80,95846.70,95866.70,22.930,2198240.35770,799,14.950,1433198.13510
2025-02-12 15:07:00,95866.60,95886.90,95853.60,95859.50,33.877,3247844.53210,1055,16.069,1540542.64310
2025-02-12 15:08:00,95859.60,95866.40,95856.40,95856.70,22.172,2125404.35890,579,12.145,1164187.45990
2025-02-12 15:09:00,95856.70,95885.00,95853.30,95866.30,47.659,4569197.46300,942,28.173,2700994.38450
2025-02-12 15:10:00,95866.30,95885.00,95846.50,95884.90,16.232,1556147.08720,848,8.097,776263.82130
2025-02-12 15:11:00,95884.90,95884.90,95859.40,95865.70,14.250,1366163.63540,671,4.851,465060.33630
2025-02-12 15:12:00,95865.60,95865.60,95788.40,95788.40,49.312,4725509.06920,1297,6.598,632126.35580
2025-02-12 15:13:00,95788.40,95821.90,95788.40,95807.80,39.149,3750693.46340,781,29.970,2871240.55740
2025-02-12 15:14:00,95807.90,95841.70,95807.80,95841.70,35.445,3396087.57560,602,31.351,3003809.83370
2025-02-12 15:15:00,95841.70,95860.80,95828.40,95844.10,22.939,2198567.74090,789,11.508,1102942.83310
2025-02-12 15:16:00,95844.00,95856.00,95824.50,95856.00,15.806,1514773.46410,758,10.596,1015464.57590
2025-02-12 15:17:00,95856.00,95896.80,95850.00,95896.80,28.109,2694912.47030,778,11.689,1120774.70810
2025-02-12 15:18:00,95896.70,95909.00,95886.00,95892.60,47.838,4587465.20750,1049,24.136,2314509.96980
2025-02-12 15:19:00,95892.60,96002.00,95892.50,95975.90,282.860,27144520.52050,4402,228.501,21927891.83080
2025-02-12 15:20:00,95976.00,95978.70,95942.00,95956.80,77.022,7391115.73490,1773,34.652,3325221.92000
2025-02-12 15:21:00,95956.80,95956.90,95930.60,95930.60,56.873,5456560.15260,1031,13.282,1274312.56640
2025-02-12 15:22:00,95930.50,95933.00,95906.90,95907.00,41.536,3984023.84750,1012,16.806,1611912.08790
2025-02-12 15:23:00,95906.90,95920.50,95906.90,95915.30,43.084,4132352.93840,864,25.900,2484102.53020
2025-02-12 15:24:00,95915.20,95936.60,95915.20,95936.60,14.641,1404391.26100,507,9.407,902343.41930
2025-02-12 15:25:00,95936.50,95961.50,95936.50,95961.50,17.502,1679419.83420,653,13.076,1254711.14060
2025-02-12 15:26:00,95961.40,95979.00,95961.40,95979.00,25.963,2491674.44370,774,16.109,1545970.80670
2025-02-12 15:27:00,95979.00,96029.10,95978.90,96014.30,111.968,10749460.89770,1901,77.147,7406360.04600
2025-02-12 15:28:00,96014.40,96070.60,96014.30,96060.60,63.635,6111263.33050,2234,47.213,4534205.80610
2025-02-12 15:29:00,96060.50,96065.00,96038.00,96038.10,65.179,6260456.26870,1252,29.190,2803807.14990
2025-02-12 15:30:00,96038.00,96042.00,95982.80,96010.30,104.615,10043981.18490,1965,53.183,5105929.42680
2025-02-12 15:31:00,96010.30,96018.60,96000.00,96015.20,43.061,4134268.38290,873,27.307,2621710.31010
2025-02-12 15:32:00,96015.30,96088.00,96015.20,96088.00,110.734,10637051.31050,1689,69.111,6638425.59890
2025-02-12 15:33:00,96087.90,96123.40,96083.00,96119.10,167.957,16141152.36260,2117,137.598,13223450.59800
2025-02-12 15:34:00,96119.10,96128.70,96108.70,96108.80,81.384,7822942.94110,1126,25.517,2452789.34690
2025-02-12 15:35:00,96108.70,96120.10,96078.40,96094.90,65.579,6301890.25900,1404,37.022,3557645.42220
2025-02-12 15:36:00,96094.90,96111.00,96084.50,96084.60,29.524,2837117.23490,970,13.041,1253182.17100
2025-02-12 15:37:00,96084.50,96086.90,96063.00,96063.00,46.654,4482441.13300,1016,26.422,2538621.16410
2025-02-12 15:38:00,96063.00,96068.00,96063.00,96067.90,19.223,1846705.36800,444,4.879,468709.71810
2025-02-12 15:39:00,96068.00,96130.10,96067.90,96108.00,82.627,7941183.69140,1636,59.727,5740120.89400
2025-02-12 15:40:00,96107.90,96108.00,96046.10,96046.10,43.684,4196960.74470,1452,20.301,1950537.31480
2025-02-12 15:41:00,96046.10,96075.20,96046.10,96075.20,32.541,3126024.18350,668,22.237,2136180.27260
2025-02-12 15:42:00,96075.20,96075.20,96034.00,96041.90,39.664,3809927.43480,931,6.376,612378.22030
2025-02-12 15:43:00,96041.90,96042.00,96000.00,96005.10,33.393,3206108.47400,1142,4.265,409488.14090
2025-02-12 15:44:00,96005.10,96030.00,96005.10,96029.00,32.369,3107843.91980,680,16.574,1591367.03340
2025-02-12 15:45:00,96029.00,96043.20,95976.80,95978.50,116.627,11196235.82950,1853,28.508,2737062.79250
2025-02-12 15:46:00,95978.50,95997.10,95978.50,95987.50,31.629,3036046.55810,681,16.192,1554261.38850
2025-02-12 15:47:00,95987.60,96010.60,95987.50,95995.90,42.397,4069953.57120,679,30.414,2919584.30430
2025-02-12 15:48:00,95996.00,95996.00,95969.30,95969.30,20.693,1986215.71240,684,6.390,613348.13980
2025-02-12 15:49:00,95969.30,95969.40,95941.10,95948.00,64.655,6204134.04980,1066,15.617,1498431.92200
2025-02-12 15:50:00,95948.10,95948.10,95923.40,95928.00,49.512,4749936.75250,854,9.992,958619.53920
2025-02-12 15:51:00,95928.00,95930.00,95927.90,95929.90,25.638,2459418.74230,467,10.819,1037856.72380
2025-02-12 15:52:00,95930.00,95930.00,95917.10,95917.20,31.721,3042850.19540,513,4.217,404517.01790
2025-02-12 15:53:00,95917.20,95925.70,95903.50,95903.60,61.215,5871355.34060,1062,30.468,2922351.64390
